nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity
22824,6.95E-01,5.65E-01,-4.25E-02,-2.34E-01,-1.81E-01
22825,7.00E-01,5.65E-01,-4.15E-02,-2.34E-01,-1.89E-01
22826,7.05E-01,5.65E-01,-4.04E-02,-2.34E-01,-1.96E-01
22827,7.10E-01,5.65E-01,-3.93E-02,-2.34E-01,-2.04E-01
22828,7.15E-01,5.65E-01,-3.82E-02,-2.33E-01,-2.12E-01
22829,7.20E-01,5.65E-01,-3.70E-02,-2.33E-01,-2.19E-01
22830,7.25E-01,5.65E-01,-3.58E-02,-2.32E-01,-2.27E-01
22831,7.30E-01,5.65E-01,-3.46E-02,-2.31E-01,-2.34E-01
22832,7.35E-01,5.65E-01,-3.34E-02,-2.30E-01,-2.41E-01
22833,7.40E-01,5.65E-01,-3.21E-02,-2.28E-01,-2.48E-01
22834,7.45E-01,5.65E-01,-3.09E-02,-2.27E-01,-2.55E-01
22835,7.50E-01,5.65E-01,-2.96E-02,-2.25E-01,-2.62E-01
22836,7.55E-01,5.65E-01,-2.83E-02,-2.23E-01,-2.68E-01
22837,7.60E-01,5.65E-01,-2.70E-02,-2.21E-01,-2.74E-01
22838,7.65E-01,5.65E-01,-2.57E-02,-2.18E-01,-2.80E-01
22839,7.70E-01,5.65E-01,-2.44E-02,-2.16E-01,-2.86E-01
22840,7.75E-01,5.65E-01,-2.31E-02,-2.13E-01,-2.91E-01
22841,7.80E-01,5.65E-01,-2.19E-02,-2.10E-01,-2.96E-01
22842,7.85E-01,5.65E-01,-2.06E-02,-2.07E-01,-3.01E-01
22843,7.90E-01,5.65E-01,-1.93E-02,-2.03E-01,-3.05E-01
22844,7.95E-01,5.65E-01,-1.81E-02,-1.99E-01,-3.09E-01
22845,8.00E-01,5.65E-01,-1.69E-02,-1.95E-01,-3.12E-01
22846,8.05E-01,5.65E-01,-1.57E-02,-1.91E-01,-3.15E-01
22847,8.10E-01,5.65E-01,-1.45E-02,-1.87E-01,-3.18E-01
22848,8.15E-01,5.65E-01,-1.34E-02,-1.82E-01,-3.20E-01
22849,8.20E-01,5.65E-01,-1.24E-02,-1.77E-01,-3.21E-01
22850,8.25E-01,5.65E-01,-1.13E-02,-1.72E-01,-3.22E-01
22851,8.30E-01,5.65E-01,-1.04E-02,-1.67E-01,-3.23E-01
22852,8.35E-01,5.65E-01,-9.43E-03,-1.61E-01,-3.23E-01
22853,8.40E-01,5.65E-01,-8.56E-03,-1.56E-01,-3.22E-01
22854,8.45E-01,5.65E-01,-7.75E-03,-1.50E-01,-3.21E-01
22855,8.50E-01,5.65E-01,-7.00E-03,-1.44E-01,-3.19E-01
22856,8.55E-01,5.65E-01,-6.32E-03,-1.38E-01,-3.16E-01
22857,8.60E-01,5.65E-01,-5.71E-03,-1.31E-01,-3.13E-01
22858,8.65E-01,5.65E-01,-5.17E-03,-1.25E-01,-3.09E-01
22859,8.70E-01,5.65E-01,-4.70E-03,-1.19E-01,-3.04E-01
22860,8.75E-01,5.65E-01,-4.30E-03,-1.12E-01,-2.99E-01
22861,8.80E-01,5.65E-01,-3.98E-03,-1.06E-01,-2.93E-01
22862,8.85E-01,5.65E-01,-3.73E-03,-9.90E-02,-2.87E-01
22863,8.90E-01,5.65E-01,-3.56E-03,-9.25E-02,-2.80E-01
22864,8.95E-01,5.65E-01,-3.47E-03,-8.59E-02,-2.72E-01
22865,9.00E-01,5.65E-01,-3.45E-03,-7.94E-02,-2.63E-01
22866,9.05E-01,5.65E-01,-3.51E-03,-7.30E-02,-2.54E-01
22867,9.10E-01,5.65E-01,-3.64E-03,-6.67E-02,-2.44E-01
22868,9.15E-01,5.65E-01,-3.84E-03,-6.05E-02,-2.34E-01
22869,9.20E-01,5.65E-01,-4.11E-03,-5.45E-02,-2.23E-01
22870,9.25E-01,5.65E-01,-4.45E-03,-4.87E-02,-2.12E-01
22871,9.30E-01,5.65E-01,-4.85E-03,-4.31E-02,-2.00E-01
22872,9.35E-01,5.65E-01,-5.32E-03,-3.77E-02,-1.88E-01
22873,9.40E-01,5.65E-01,-5.85E-03,-3.26E-02,-1.75E-01
22874,9.45E-01,5.65E-01,-6.43E-03,-2.78E-02,-1.62E-01
22875,9.50E-01,5.65E-01,-7.07E-03,-2.33E-02,-1.48E-01
22876,9.55E-01,5.65E-01,-7.76E-03,-1.91E-02,-1.34E-01
22877,9.60E-01,5.65E-01,-8.49E-03,-1.53E-02,-1.20E-01
22878,9.65E-01,5.65E-01,-9.27E-03,-1.19E-02,-1.06E-01
22879,9.70E-01,5.65E-01,-1.01E-02,-8.87E-03,-9.11E-02
22880,9.75E-01,5.65E-01,-1.10E-02,-6.27E-03,-7.62E-02
22881,9.80E-01,5.65E-01,-1.18E-02,-4.10E-03,-6.12E-02
22882,9.85E-01,5.65E-01,-1.28E-02,-2.38E-03,-4.60E-02
22883,9.90E-01,5.65E-01,-1.37E-02,-1.14E-03,-3.07E-02
22884,9.95E-01,5.65E-01,-1.45E-02,-3.70E-04,-1.54E-02
22885,1.00E+00,5.65E-01,-1.48E-02,0.00E+00,0.00E+00
22800,5.75E-01,5.65E-01,-5.57E-02,-2.08E-01,-2.68E-03
22801,5.80E-01,5.65E-01,-5.56E-02,-2.10E-01,-9.22E-03
22802,5.85E-01,5.65E-01,-5.55E-02,-2.11E-01,-1.59E-02
22803,5.90E-01,5.65E-01,-5.53E-02,-2.13E-01,-2.26E-02
22804,5.95E-01,5.65E-01,-5.51E-02,-2.15E-01,-2.94E-02
22805,6.00E-01,5.65E-01,-5.48E-02,-2.16E-01,-3.64E-02
22806,6.05E-01,5.65E-01,-5.45E-02,-2.18E-01,-4.34E-02
22807,6.10E-01,5.65E-01,-5.42E-02,-2.19E-01,-5.05E-02
22808,6.15E-01,5.65E-01,-5.38E-02,-2.21E-01,-5.77E-02
22809,6.20E-01,5.65E-01,-5.34E-02,-2.22E-01,-6.50E-02
22810,6.25E-01,5.65E-01,-5.30E-02,-2.23E-01,-7.24E-02
22811,6.30E-01,5.65E-01,-5.25E-02,-2.25E-01,-7.98E-02
22812,6.35E-01,5.65E-01,-5.20E-02,-2.26E-01,-8.73E-02
22813,6.40E-01,5.65E-01,-5.14E-02,-2.27E-01,-9.49E-02
22886,4.35E-01,5.65E-01,-4.90E-02,-1.56E-01,1.38E-01
22887,3.10E-01,5.65E-01,-3.75E-02,-1.07E-01,1.99E-01
22888,3.15E-01,5.65E-01,-3.79E-02,-1.09E-01,1.98E-01
22889,3.20E-01,5.65E-01,-3.84E-02,-1.11E-01,1.96E-01
22890,3.25E-01,5.65E-01,-3.88E-02,-1.13E-01,1.95E-01
22891,3.30E-01,5.65E-01,-3.92E-02,-1.15E-01,1.93E-01
22892,3.35E-01,5.65E-01,-3.97E-02,-1.17E-01,1.91E-01
22893,3.40E-01,5.65E-01,-4.01E-02,-1.19E-01,1.89E-01
22894,3.45E-01,5.65E-01,-4.06E-02,-1.21E-01,1.88E-01
22895,3.50E-01,5.65E-01,-4.10E-02,-1.23E-01,1.86E-01
22896,3.55E-01,5.65E-01,-4.15E-02,-1.25E-01,1.83E-01
22897,3.60E-01,5.65E-01,-4.19E-02,-1.27E-01,1.81E-01
22898,3.65E-01,5.65E-01,-4.24E-02,-1.29E-01,1.79E-01
22899,3.70E-01,5.65E-01,-4.29E-02,-1.31E-01,1.77E-01
22900,3.75E-01,5.65E-01,-4.34E-02,-1.33E-01,1.74E-01
22901,3.80E-01,5.65E-01,-4.38E-02,-1.34E-01,1.72E-01
22902,3.85E-01,5.65E-01,-4.43E-02,-1.36E-01,1.69E-01
22903,3.90E-01,5.65E-01,-4.48E-02,-1.38E-01,1.66E-01
22904,3.95E-01,5.65E-01,-4.53E-02,-1.40E-01,1.63E-01
22905,4.00E-01,5.65E-01,-4.57E-02,-1.42E-01,1.61E-01
22906,4.05E-01,5.65E-01,-4.62E-02,-1.44E-01,1.58E-01
22907,4.10E-01,5.65E-01,-4.67E-02,-1.46E-01,1.55E-01
22908,4.15E-01,5.65E-01,-4.72E-02,-1.48E-01,1.51E-01
22909,4.20E-01,5.65E-01,-4.76E-02,-1.50E-01,1.48E-01
22910,4.25E-01,5.65E-01,-4.81E-02,-1.52E-01,1.45E-01
22911,4.30E-01,5.65E-01,-4.85E-02,-1.54E-01,1.41E-01
22912,3.05E-01,5.65E-01,-3.71E-02,-1.05E-01,2.01E-01
22913,3.00E-01,5.65E-01,-3.67E-02,-1.03E-01,2.02E-01
22914,2.95E-01,5.65E-01,-3.63E-02,-1.01E-01,2.03E-01
22915,5.20E-01,5.70E-01,-5.64E-02,-1.85E-01,6.42E-02
22916,5.25E-01,5.70E-01,-5.66E-02,-1.87E-01,5.87E-02
22917,5.35E-01,5.70E-01,-5.69E-02,-1.90E-01,4.77E-02
22918,5.30E-01,5.70E-01,-5.68E-02,-1.88E-01,5.32E-02
22919,5.40E-01,5.70E-01,-5.71E-02,-1.92E-01,4.20E-02
23028,5.70E-01,5.70E-01,-5.73E-02,-2.03E-01,5.51E-03
22920,0.00E+00,5.70E-01,-2.37E-02,0.00E+00,0.00E+00
22921,5.00E-03,5.70E-01,-2.38E-02,-9.24E-05,1.12E-02
22922,1.00E-02,5.70E-01,-2.40E-02,-2.85E-04,2.20E-02
22923,1.50E-02,5.70E-01,-2.42E-02,-5.93E-04,3.24E-02
22924,2.00E-02,5.70E-01,-2.44E-02,-1.02E-03,4.24E-02
22925,2.50E-02,5.70E-01,-2.47E-02,-1.56E-03,5.21E-02
22926,3.00E-02,5.70E-01,-2.49E-02,-2.20E-03,6.15E-02
22927,3.50E-02,5.70E-01,-2.51E-02,-2.96E-03,7.04E-02
22928,4.00E-02,5.70E-01,-2.53E-02,-3.80E-03,7.90E-02
22929,4.50E-02,5.70E-01,-2.55E-02,-4.75E-03,8.73E-02
22930,5.00E-02,5.70E-01,-2.57E-02,-5.79E-03,9.52E-02
22931,5.50E-02,5.70E-01,-2.59E-02,-6.91E-03,1.03E-01
22932,6.00E-02,5.70E-01,-2.60E-02,-8.11E-03,1.10E-01
22933,6.50E-02,5.70E-01,-2.62E-02,-9.39E-03,1.17E-01
22934,7.00E-02,5.70E-01,-2.64E-02,-1.07E-02,1.24E-01
22935,7.50E-02,5.70E-01,-2.65E-02,-1.22E-02,1.30E-01
22936,8.00E-02,5.70E-01,-2.67E-02,-1.37E-02,1.36E-01
22937,8.50E-02,5.70E-01,-2.69E-02,-1.52E-02,1.42E-01
22938,9.00E-02,5.70E-01,-2.70E-02,-1.68E-02,1.47E-01
22939,9.50E-02,5.70E-01,-2.72E-02,-1.85E-02,1.52E-01
22940,1.00E-01,5.70E-01,-2.73E-02,-2.02E-02,1.57E-01
22941,1.05E-01,5.70E-01,-2.75E-02,-2.20E-02,1.62E-01
22942,1.10E-01,5.70E-01,-2.76E-02,-2.38E-02,1.66E-01
22943,1.15E-01,5.70E-01,-2.78E-02,-2.56E-02,1.70E-01
22944,1.20E-01,5.70E-01,-2.80E-02,-2.75E-02,1.74E-01
22945,1.25E-01,5.70E-01,-2.81E-02,-2.94E-02,1.78E-01
22946,1.30E-01,5.70E-01,-2.83E-02,-3.13E-02,1.81E-01
22947,1.35E-01,5.70E-01,-2.85E-02,-3.33E-02,1.84E-01
22948,1.40E-01,5.70E-01,-2.86E-02,-3.53E-02,1.87E-01
22949,1.45E-01,5.70E-01,-2.88E-02,-3.73E-02,1.90E-01
22950,1.50E-01,5.70E-01,-2.90E-02,-3.93E-02,1.93E-01
22951,1.55E-01,5.70E-01,-2.91E-02,-4.14E-02,1.95E-01
22952,1.60E-01,5.70E-01,-2.93E-02,-4.34E-02,1.97E-01
22953,1.65E-01,5.70E-01,-2.95E-02,-4.55E-02,1.99E-01
22954,1.70E-01,5.70E-01,-2.97E-02,-4.76E-02,2.01E-01
22955,1.75E-01,5.70E-01,-2.99E-02,-4.97E-02,2.03E-01
22956,1.80E-01,5.70E-01,-3.01E-02,-5.18E-02,2.04E-01
22957,1.85E-01,5.70E-01,-3.03E-02,-5.39E-02,2.06E-01
22958,1.90E-01,5.70E-01,-3.06E-02,-5.60E-02,2.07E-01
22959,1.95E-01,5.70E-01,-3.08E-02,-5.81E-02,2.08E-01
22960,2.00E-01,5.70E-01,-3.10E-02,-6.02E-02,2.09E-01
22961,2.05E-01,5.70E-01,-3.13E-02,-6.23E-02,2.10E-01
22962,2.10E-01,5.70E-01,-3.15E-02,-6.44E-02,2.11E-01
22963,2.15E-01,5.70E-01,-3.18E-02,-6.65E-02,2.11E-01
22964,2.20E-01,5.70E-01,-3.21E-02,-6.86E-02,2.12E-01
22965,2.25E-01,5.70E-01,-3.23E-02,-7.07E-02,2.12E-01
22966,2.30E-01,5.70E-01,-3.26E-02,-7.28E-02,2.12E-01
22967,2.35E-01,5.70E-01,-3.29E-02,-7.49E-02,2.12E-01
22968,2.40E-01,5.70E-01,-3.32E-02,-7.69E-02,2.12E-01
22969,2.45E-01,5.70E-01,-3.35E-02,-7.90E-02,2.12E-01
22970,2.50E-01,5.70E-01,-3.39E-02,-8.11E-02,2.12E-01
22971,2.55E-01,5.70E-01,-3.42E-02,-8.31E-02,2.11E-01
22972,2.60E-01,5.70E-01,-3.45E-02,-8.52E-02,2.11E-01
22973,2.65E-01,5.70E-01,-3.49E-02,-8.72E-02,2.10E-01
22974,2.70E-01,5.70E-01,-3.52E-02,-8.93E-02,2.10E-01
22975,2.75E-01,5.70E-01,-3.56E-02,-9.13E-02,2.09E-01
22976,2.80E-01,5.70E-01,-3.59E-02,-9.33E-02,2.08E-01
22977,2.85E-01,5.70E-01,-3.63E-02,-9.53E-02,2.07E-01
22978,2.90E-01,5.70E-01,-3.67E-02,-9.73E-02,2.06E-01
22979,2.95E-01,5.70E-01,-3.71E-02,-9.93E-02,2.05E-01
22980,3.05E-01,5.70E-01,-3.79E-02,-1.03E-01,2.03E-01
22981,3.10E-01,5.70E-01,-3.83E-02,-1.05E-01,2.01E-01
22982,3.15E-01,5.70E-01,-3.88E-02,-1.07E-01,2.00E-01
22983,3.20E-01,5.70E-01,-3.92E-02,-1.09E-01,1.98E-01
22984,3.25E-01,5.70E-01,-3.96E-02,-1.11E-01,1.97E-01
22985,3.30E-01,5.70E-01,-4.01E-02,-1.13E-01,1.95E-01
22986,3.35E-01,5.70E-01,-4.05E-02,-1.15E-01,1.93E-01
22987,3.40E-01,5.70E-01,-4.10E-02,-1.17E-01,1.91E-01
22988,3.45E-01,5.70E-01,-4.14E-02,-1.19E-01,1.89E-01
22989,3.50E-01,5.70E-01,-4.19E-02,-1.21E-01,1.87E-01
22990,3.55E-01,5.70E-01,-4.24E-02,-1.23E-01,1.85E-01
22991,3.60E-01,5.70E-01,-4.29E-02,-1.25E-01,1.83E-01
22992,3.65E-01,5.70E-01,-4.33E-02,-1.26E-01,1.81E-01
22993,3.70E-01,5.70E-01,-4.38E-02,-1.28E-01,1.79E-01
22994,3.75E-01,5.70E-01,-4.43E-02,-1.30E-01,1.76E-01
22995,3.80E-01,5.70E-01,-4.48E-02,-1.32E-01,1.74E-01
22996,3.85E-01,5.70E-01,-4.53E-02,-1.34E-01,1.71E-01
22997,3.90E-01,5.70E-01,-4.58E-02,-1.36E-01,1.68E-01
22998,3.95E-01,5.70E-01,-4.62E-02,-1.38E-01,1.65E-01
22999,4.00E-01,5.70E-01,-4.67E-02,-1.40E-01,1.63E-01
23000,4.05E-01,5.70E-01,-4.72E-02,-1.42E-01,1.60E-01
23001,4.10E-01,5.70E-01,-4.77E-02,-1.43E-01,1.56E-01
23002,4.15E-01,5.70E-01,-4.82E-02,-1.45E-01,1.53E-01
23003,4.20E-01,5.70E-01,-4.87E-02,-1.47E-01,1.50E-01
23007,4.40E-01,5.70E-01,-5.05E-02,-1.55E-01,1.36E-01
23008,4.45E-01,5.70E-01,-5.10E-02,-1.57E-01,1.32E-01
23009,4.50E-01,5.70E-01,-5.14E-02,-1.58E-01,1.29E-01
23010,4.55E-01,5.70E-01,-5.19E-02,-1.60E-01,1.25E-01
23011,4.60E-01,5.70E-01,-5.23E-02,-1.62E-01,1.21E-01
23012,4.65E-01,5.70E-01,-5.27E-02,-1.64E-01,1.16E-01
23013,4.70E-01,5.70E-01,-5.31E-02,-1.66E-01,1.12E-01
23014,4.75E-01,5.70E-01,-5.35E-02,-1.68E-01,1.08E-01
23015,4.80E-01,5.70E-01,-5.39E-02,-1.70E-01,1.03E-01
23016,4.85E-01,5.70E-01,-5.43E-02,-1.72E-01,9.90E-02
23017,4.90E-01,5.70E-01,-5.46E-02,-1.73E-01,9.43E-02
23018,4.95E-01,5.70E-01,-5.50E-02,-1.75E-01,8.96E-02
23019,5.00E-01,5.70E-01,-5.53E-02,-1.77E-01,8.47E-02
23020,5.05E-01,5.70E-01,-5.56E-02,-1.79E-01,7.98E-02
23021,5.10E-01,5.70E-01,-5.59E-02,-1.81E-01,7.47E-02
23022,5.15E-01,5.70E-01,-5.61E-02,-1.83E-01,6.95E-02
23023,5.45E-01,5.70E-01,-5.72E-02,-1.94E-01,3.62E-02
23024,5.50E-01,5.70E-01,-5.73E-02,-1.96E-01,3.03E-02
23025,5.55E-01,5.70E-01,-5.73E-02,-1.97E-01,2.43E-02
23026,5.60E-01,5.70E-01,-5.74E-02,-1.99E-01,1.81E-02
23027,5.65E-01,5.70E-01,-5.74E-02,-2.01E-01,1.19E-02
23043,6.45E-01,5.70E-01,-5.24E-02,-2.25E-01,-1.01E-01
23044,6.50E-01,5.70E-01,-5.17E-02,-2.27E-01,-1.09E-01
23045,6.55E-01,5.70E-01,-5.11E-02,-2.28E-01,-1.17E-01
23046,6.60E-01,5.70E-01,-5.03E-02,-2.29E-01,-1.25E-01
23047,6.65E-01,5.70E-01,-4.95E-02,-2.29E-01,-1.33E-01
23048,6.70E-01,5.70E-01,-4.87E-02,-2.30E-01,-1.41E-01
23049,6.75E-01,5.70E-01,-4.79E-02,-2.31E-01,-1.49E-01
23050,6.80E-01,5.70E-01,-4.70E-02,-2.31E-01,-1.57E-01
23051,6.85E-01,5.70E-01,-4.60E-02,-2.32E-01,-1.65E-01
23052,6.90E-01,5.70E-01,-4.51E-02,-2.32E-01,-1.73E-01
23053,6.95E-01,5.70E-01,-4.40E-02,-2.32E-01,-1.81E-01
23054,7.00E-01,5.70E-01,-4.30E-02,-2.33E-01,-1.89E-01
23055,7.05E-01,5.70E-01,-4.19E-02,-2.33E-01,-1.96E-01
23056,7.10E-01,5.70E-01,-4.08E-02,-2.32E-01,-2.04E-01
23057,7.15E-01,5.70E-01,-3.96E-02,-2.32E-01,-2.12E-01
23058,7.20E-01,5.70E-01,-3.85E-02,-2.31E-01,-2.20E-01
23059,7.25E-01,5.70E-01,-3.72E-02,-2.31E-01,-2.27E-01
23060,7.30E-01,5.70E-01,-3.60E-02,-2.30E-01,-2.35E-01
23061,7.35E-01,5.70E-01,-3.47E-02,-2.29E-01,-2.42E-01
23062,7.40E-01,5.70E-01,-3.35E-02,-2.28E-01,-2.49E-01
23063,7.45E-01,5.70E-01,-3.22E-02,-2.26E-01,-2.56E-01
23064,7.50E-01,5.70E-01,-3.09E-02,-2.25E-01,-2.63E-01
23065,7.55E-01,5.70E-01,-2.95E-02,-2.23E-01,-2.70E-01
23066,7.60E-01,5.70E-01,-2.82E-02,-2.21E-01,-2.76E-01
23067,7.65E-01,5.70E-01,-2.69E-02,-2.19E-01,-2.82E-01
23068,7.70E-01,5.70E-01,-2.55E-02,-2.16E-01,-2.88E-01
23069,7.75E-01,5.70E-01,-2.42E-02,-2.13E-01,-2.94E-01
23070,7.80E-01,5.70E-01,-2.29E-02,-2.11E-01,-2.99E-01
23071,7.85E-01,5.70E-01,-2.15E-02,-2.07E-01,-3.04E-01
23072,7.90E-01,5.70E-01,-2.02E-02,-2.04E-01,-3.09E-01
23073,7.95E-01,5.70E-01,-1.90E-02,-2.00E-01,-3.13E-01
23074,8.00E-01,5.70E-01,-1.77E-02,-1.96E-01,-3.16E-01
23075,8.05E-01,5.70E-01,-1.65E-02,-1.92E-01,-3.20E-01
23076,8.10E-01,5.70E-01,-1.53E-02,-1.88E-01,-3.22E-01
23077,8.15E-01,5.70E-01,-1.41E-02,-1.83E-01,-3.25E-01
23078,8.20E-01,5.70E-01,-1.30E-02,-1.79E-01,-3.26E-01
23079,8.25E-01,5.70E-01,-1.19E-02,-1.74E-01,-3.28E-01
23080,8.30E-01,5.70E-01,-1.09E-02,-1.68E-01,-3.28E-01
23081,8.35E-01,5.70E-01,-9.88E-03,-1.63E-01,-3.28E-01
23082,8.40E-01,5.70E-01,-8.96E-03,-1.57E-01,-3.28E-01
23083,8.45E-01,5.70E-01,-8.10E-03,-1.52E-01,-3.27E-01
23084,8.50E-01,5.70E-01,-7.30E-03,-1.46E-01,-3.25E-01
23085,8.55E-01,5.70E-01,-6.57E-03,-1.39E-01,-3.22E-01
23086,8.60E-01,5.70E-01,-5.91E-03,-1.33E-01,-3.19E-01
23087,8.65E-01,5.70E-01,-5.33E-03,-1.27E-01,-3.15E-01
23088,8.70E-01,5.70E-01,-4.81E-03,-1.20E-01,-3.11E-01
23089,8.75E-01,5.70E-01,-4.37E-03,-1.14E-01,-3.06E-01
23090,8.80E-01,5.70E-01,-4.02E-03,-1.07E-01,-3.00E-01
23091,8.85E-01,5.70E-01,-3.73E-03,-1.01E-01,-2.93E-01
23092,8.90E-01,5.70E-01,-3.53E-03,-9.40E-02,-2.86E-01
23093,8.95E-01,5.70E-01,-3.41E-03,-8.74E-02,-2.78E-01
23094,9.00E-01,5.70E-01,-3.36E-03,-8.09E-02,-2.70E-01
23095,9.05E-01,5.70E-01,-3.39E-03,-7.44E-02,-2.61E-01
23096,9.10E-01,5.70E-01,-3.50E-03,-6.80E-02,-2.51E-01
23097,9.15E-01,5.70E-01,-3.68E-03,-6.18E-02,-2.40E-01
23098,9.20E-01,5.70E-01,-3.94E-03,-5.57E-02,-2.29E-01
23099,9.25E-01,5.70E-01,-4.27E-03,-4.97E-02,-2.18E-01
23100,9.30E-01,5.70E-01,-4.67E-03,-4.40E-02,-2.06E-01
23101,9.35E-01,5.70E-01,-5.13E-03,-3.86E-02,-1.93E-01
23102,9.40E-01,5.70E-01,-5.65E-03,-3.34E-02,-1.80E-01
23103,9.45E-01,5.70E-01,-6.24E-03,-2.85E-02,-1.67E-01
23104,9.50E-01,5.70E-01,-6.88E-03,-2.39E-02,-1.53E-01
23105,9.55E-01,5.70E-01,-7.58E-03,-1.96E-02,-1.39E-01
23106,9.60E-01,5.70E-01,-8.32E-03,-1.57E-02,-1.24E-01
23107,9.65E-01,5.70E-01,-9.12E-03,-1.22E-02,-1.09E-01
23108,9.70E-01,5.70E-01,-9.95E-03,-9.10E-03,-9.40E-02
23109,9.75E-01,5.70E-01,-1.08E-02,-6.43E-03,-7.86E-02
23110,9.80E-01,5.70E-01,-1.17E-02,-4.20E-03,-6.31E-02
23111,9.85E-01,5.70E-01,-1.27E-02,-2.44E-03,-4.75E-02
23112,9.90E-01,5.70E-01,-1.36E-02,-1.17E-03,-3.17E-02
23113,9.95E-01,5.70E-01,-1.44E-02,-3.80E-04,-1.59E-02
23114,1.00E+00,5.70E-01,-1.47E-02,0.00E+00,0.00E+00
23029,5.75E-01,5.70E-01,-5.73E-02,-2.05E-01,-9.57E-04
23030,5.80E-01,5.70E-01,-5.72E-02,-2.06E-01,-7.52E-03
23031,5.85E-01,5.70E-01,-5.70E-02,-2.08E-01,-1.42E-02
23032,5.90E-01,5.70E-01,-5.68E-02,-2.10E-01,-2.10E-02
23033,5.95E-01,5.70E-01,-5.66E-02,-2.11E-01,-2.78E-02
23034,6.00E-01,5.70E-01,-5.64E-02,-2.13E-01,-3.48E-02
23035,6.05E-01,5.70E-01,-5.61E-02,-2.15E-01,-4.19E-02
23036,6.10E-01,5.70E-01,-5.58E-02,-2.16E-01,-4.90E-02
23037,6.15E-01,5.70E-01,-5.54E-02,-2.18E-01,-5.63E-02
23038,6.20E-01,5.70E-01,-5.50E-02,-2.19E-01,-6.36E-02
23039,6.25E-01,5.70E-01,-5.46E-02,-2.20E-01,-7.10E-02
23040,6.30E-01,5.70E-01,-5.41E-02,-2.22E-01,-7.85E-02
23041,6.35E-01,5.70E-01,-5.36E-02,-2.23E-01,-8.61E-02
23042,6.40E-01,5.70E-01,-5.30E-02,-2.24E-01,-9.37E-02
23006,4.35E-01,5.70E-01,-5.01E-02,-1.53E-01,1.40E-01
23005,4.30E-01,5.70E-01,-4.96E-02,-1.51E-01,1.43E-01
23004,4.25E-01,5.70E-01,-4.91E-02,-1.49E-01,1.47E-01
23115,3.00E-01,5.70E-01,-3.75E-02,-1.01E-01,2.04E-01
23116,5.20E-01,5.75E-01,-5.77E-02,-1.81E-01,6.60E-02
23117,5.25E-01,5.75E-01,-5.79E-02,-1.83E-01,6.05E-02
23118,5.30E-01,5.75E-01,-5.81E-02,-1.85E-01,5.50E-02
23119,5.40E-01,5.75E-01,-5.85E-02,-1.89E-01,4.38E-02
23120,5.35E-01,5.75E-01,-5.83E-02,-1.87E-01,4.95E-02
23232,5.80E-01,5.75E-01,-5.87E-02,-2.03E-01,-5.80E-03
23231,5.75E-01,5.75E-01,-5.88E-02,-2.01E-01,7.85E-04
23230,5.70E-01,5.75E-01,-5.88E-02,-1.99E-01,7.27E-03
23121,0.00E+00,5.75E-01,-2.45E-02,0.00E+00,0.00E+00
23122,5.00E-03,5.75E-01,-2.45E-02,-9.17E-05,1.13E-02
23123,1.00E-02,5.75E-01,-2.47E-02,-2.83E-04,2.22E-02
23124,1.50E-02,5.75E-01,-2.50E-02,-5.89E-04,3.28E-02
23125,2.00E-02,5.75E-01,-2.52E-02,-1.01E-03,4.29E-02
23126,2.50E-02,5.75E-01,-2.54E-02,-1.55E-03,5.27E-02
23127,3.00E-02,5.75E-01,-2.56E-02,-2.19E-03,6.22E-02
23128,3.50E-02,5.75E-01,-2.58E-02,-2.93E-03,7.12E-02
23129,4.00E-02,5.75E-01,-2.60E-02,-3.78E-03,7.99E-02
23130,4.50E-02,5.75E-01,-2.62E-02,-4.72E-03,8.83E-02
23131,5.00E-02,5.75E-01,-2.64E-02,-5.75E-03,9.63E-02
23132,5.50E-02,5.75E-01,-2.66E-02,-6.86E-03,1.04E-01
23133,6.00E-02,5.75E-01,-2.68E-02,-8.06E-03,1.11E-01
23134,6.50E-02,5.75E-01,-2.69E-02,-9.33E-03,1.18E-01
23135,7.00E-02,5.75E-01,-2.71E-02,-1.07E-02,1.25E-01
23136,7.50E-02,5.75E-01,-2.73E-02,-1.21E-02,1.31E-01
23137,8.00E-02,5.75E-01,-2.74E-02,-1.36E-02,1.38E-01
23138,8.50E-02,5.75E-01,-2.76E-02,-1.51E-02,1.43E-01
23139,9.00E-02,5.75E-01,-2.78E-02,-1.67E-02,1.49E-01
23140,9.50E-02,5.75E-01,-2.79E-02,-1.84E-02,1.54E-01
23141,1.00E-01,5.75E-01,-2.81E-02,-2.00E-02,1.59E-01
23142,1.05E-01,5.75E-01,-2.82E-02,-2.18E-02,1.64E-01
23143,1.10E-01,5.75E-01,-2.84E-02,-2.36E-02,1.68E-01
23144,1.15E-01,5.75E-01,-2.85E-02,-2.54E-02,1.72E-01
23145,1.20E-01,5.75E-01,-2.87E-02,-2.73E-02,1.76E-01
23146,1.25E-01,5.75E-01,-2.89E-02,-2.91E-02,1.80E-01
23147,1.30E-01,5.75E-01,-2.90E-02,-3.11E-02,1.83E-01
23148,1.35E-01,5.75E-01,-2.92E-02,-3.30E-02,1.86E-01
23149,1.40E-01,5.75E-01,-2.94E-02,-3.50E-02,1.89E-01
23150,1.45E-01,5.75E-01,-2.95E-02,-3.70E-02,1.92E-01
23151,1.50E-01,5.75E-01,-2.97E-02,-3.90E-02,1.95E-01
